County_2,Date,Year,Year_sin,Year_cos,Wholesale_lag_7,Retail_lag_7,Wholesale_rolling_mean_7d,Wholesale_rolling_std_7d,Retail_rolling_mean_7d,Retail_rolling_std_7d,Retail,Wholesale
0,2021-05-24,2021,0.0,1.0,27.78,40.0,27.78,1.5697770542341347,40.0,0.0,40.0,27.78
0,2021-05-24,2021,0.0,1.0,27.78,40.0,28.89,1.5697770542341347,40.0,0.0,40.0,30.0
0,2021-05-24,2021,0.0,1.0,27.78,40.0,30.37,2.7934387410501755,40.0,0.0,40.0,33.33
0,2021-11-30,2021,0.0,1.0,27.78,40.0,32.7775,5.327891233874804,41.25,2.5,45.0,40.0
0,2022-03-01,2022,0.8660254037844387,-0.4999999999999998,27.78,40.0,35.222,7.153161538788284,43.0,4.47213595499958,50.0,45.0
0,2022-03-08,2022,0.8660254037844387,-0.4999999999999998,27.78,40.0,36.85166666666667,7.541157515041483,44.166666666666664,4.915960401250875,50.0,45.0
0,2022-03-15,2022,0.8660254037844387,-0.4999999999999998,27.78,40.0,38.01571428571429,7.541613127934139,45.0,5.0,50.0,45.0
0,2022-03-29,2022,0.8660254037844387,-0.4999999999999998,27.78,40.0,41.19,7.183037890289406,47.142857142857146,5.669467095138408,55.0,50.0
0,2022-04-11,2022,0.8660254037844387,-0.4999999999999998,30.0,40.0,44.76142857142857,6.901575734500603,50.0,6.454972243679027,60.0,55.0
0,2022-05-04,2022,0.8660254037844387,-0.4999999999999998,33.33,40.0,49.285714285714285,8.380817098475248,54.285714285714285,8.380817098475257,70.0,65.0
0,2022-05-10,2022,0.8660254037844387,-0.4999999999999998,40.0,45.0,52.857142857142854,9.063269671749646,57.857142857142854,9.063269671749659,70.0,65.0
0,2022-05-23,2022,0.8660254037844387,-0.4999999999999998,45.0,50.0,55.714285714285715,9.32227235735803,60.714285714285715,9.322272357358045,70.0,65.0
0,2022-06-21,2022,0.8660254037844387,-0.4999999999999998,45.0,50.0,62.142857142857146,14.67910727790318,67.14285714285714,14.679107277903194,95.0,90.0
0,2022-07-05,2022,0.8660254037844387,-0.4999999999999998,45.0,50.0,69.28571428571429,16.938263249364187,74.28571428571429,16.9382632493642,100.0,95.0
0,2022-07-20,2022,0.8660254037844387,-0.4999999999999998,50.0,55.0,73.57142857142857,14.920423841803126,78.57142857142857,14.920423841803142,85.0,80.0
0,2022-07-26,2022,0.8660254037844387,-0.4999999999999998,55.0,60.0,77.14285714285714,12.535663410560158,82.14285714285714,12.535663410560176,85.0,80.0
0,2022-09-26,2022,0.8660254037844387,-0.4999999999999998,65.0,70.0,78.57142857142857,11.443442705426568,84.28571428571429,11.33893419027682,85.0,75.0
0,2022-11-22,2022,0.8660254037844387,-0.4999999999999998,65.0,70.0,80.71428571428571,9.759000729485312,86.42857142857143,9.449111825230686,85.0,80.0
0,2022-12-08,2022,0.8660254037844387,-0.4999999999999998,65.0,70.0,82.85714285714286,6.986381310057692,88.57142857142857,6.2678317052800985,85.0,80.0
0,2022-12-20,2022,0.8660254037844387,-0.4999999999999998,90.0,95.0,81.42857142857143,6.267831705280055,87.14285714285714,5.669467095138421,85.0,80.0
0,2022-12-29,2022,0.8660254037844387,-0.4999999999999998,95.0,100.0,80.0,2.886751345948053,85.71428571428571,1.8898223650461714,90.0,85.0
0,2023-01-03,2023,-0.8660254037844385,-0.5000000000000004,80.0,85.0,80.0,2.886751345948053,85.71428571428571,1.8898223650461714,85.0,80.0
0,2023-01-09,2023,-0.8660254037844385,-0.5000000000000004,80.0,85.0,80.0,2.886751345948053,85.71428571428571,1.8898223650461714,85.0,80.0
0,2023-01-24,2023,-0.8660254037844385,-0.5000000000000004,75.0,85.0,80.71428571428571,1.8898223650460273,85.71428571428571,1.8898223650461714,85.0,80.0
0,2023-03-09,2023,-0.8660254037844385,-0.5000000000000004,80.0,85.0,81.42857142857143,2.4397501823712537,86.42857142857143,2.4397501823713608,90.0,85.0
0,2023-03-14,2023,-0.8660254037844385,-0.5000000000000004,80.0,85.0,82.14285714285714,2.672612419124174,87.14285714285714,2.6726124191242677,90.0,85.0
0,2023-03-23,2023,-0.8660254037844385,-0.5000000000000004,80.0,85.0,82.85714285714286,2.672612419124174,87.85714285714286,2.6726124191242637,90.0,85.0
0,2023-04-26,2023,-0.8660254037844385,-0.5000000000000004,85.0,90.0,82.85714285714286,2.672612419124174,87.85714285714286,2.6726124191242637,90.0,85.0
0,2023-05-18,2023,-0.8660254037844385,-0.5000000000000004,80.0,85.0,83.57142857142857,2.4397501823712537,88.57142857142857,2.4397501823713474,90.0,85.0
0,2023-05-26,2023,-0.8660254037844385,-0.5000000000000004,80.0,85.0,85.71428571428571,4.498677054212134,90.71428571428571,4.49867705421218,100.0,95.0
0,2023-05-26,2023,-0.8660254037844385,-0.5000000000000004,80.0,85.0,87.85714285714286,4.879500364742608,92.85714285714286,4.8795003647426505,100.0,95.0
0,2023-06-27,2023,-0.8660254037844385,-0.5000000000000004,85.0,90.0,89.28571428571429,5.345224838248428,94.28571428571429,5.345224838248467,100.0,95.0
0,2023-08-01,2023,-0.8660254037844385,-0.5000000000000004,85.0,90.0,87.14285714285714,9.06326967174963,92.14285714285714,9.063269671749653,75.0,70.0
0,2023-08-16,2023,-0.8660254037844385,-0.5000000000000004,85.0,90.0,85.0,11.180339887498931,90.0,11.18033988749895,75.0,70.0
0,2023-08-29,2023,-0.8660254037844385,-0.5000000000000004,85.0,90.0,82.14285714285714,13.496031162636552,87.14285714285714,13.496031162636568,70.0,65.0
0,2023-12-20,2023,-0.8660254037844385,-0.5000000000000004,85.0,90.0,78.57142857142857,15.735915849388864,83.57142857142857,15.735915849388876,65.0,60.0
0,2024-03-17,2024,-2.4492935982947064e-16,1.0,95.0,100.0,71.42857142857143,18.192096661802935,76.42857142857143,18.192096661802942,50.0,45.0
0,2024-07-02,2024,-2.4492935982947064e-16,1.0,95.0,100.0,63.57142857142857,18.192096661802946,69.28571428571429,17.18249385968453,50.0,40.0
0,2021-05-24,2021,0.0,1.0,37.78,42.5,37.78,0.0,42.5,3.5355339059327378,42.5,37.78
0,2021-05-24,2021,0.0,1.0,37.78,42.5,37.78,0.0,40.0,3.5355339059327378,37.5,37.78
0,2021-05-24,2021,0.0,1.0,37.78,42.5,36.85333333333333,1.6050337483471593,40.0,2.5,40.0,35.0
0,2021-06-08,2021,0.0,1.0,37.78,42.5,38.335,3.2401800361502553,41.25,3.227486121839514,45.0,42.78
0,2021-06-22,2021,0.0,1.0,37.78,42.5,38.224000000000004,2.8170339011094634,41.0,2.850438562747845,40.0,37.78
0,2021-06-29,2021,0.0,1.0,37.78,42.5,38.15,2.5261433055153466,40.833333333333336,2.581988897471611,40.0,37.78
0,2021-07-06,2021,0.0,1.0,37.78,42.5,38.097142857142856,2.3102793069649565,40.714285714285715,2.3779743280283547,40.0,37.78
0,2021-07-13,2021,0.0,1.0,37.78,42.5,38.41428571428571,2.409722370888793,41.07142857142857,2.8347335475692033,45.0,40.0
0,2021-07-27,2021,0.0,1.0,37.78,37.5,38.73142857142857,2.4579356417627407,42.142857142857146,2.672612419124241,45.0,40.0
0,2021-08-03,2021,0.0,1.0,35.0,40.0,39.44571428571429,1.8422346678500445,42.857142857142854,2.672612419124241,45.0,40.0
0,2021-08-17,2021,0.0,1.0,42.78,45.0,39.048571428571435,1.1866399140911612,42.857142857142854,2.672612419124241,45.0,40.0
0,2021-08-24,2021,0.0,1.0,37.78,40.0,39.048571428571435,1.1866399140911612,42.857142857142854,2.672612419124241,40.0,37.78
0,2021-09-07,2021,0.0,1.0,37.78,40.0,39.36571428571428,1.0832490809728692,43.57142857142857,2.4397501823713315,45.0,40.0
0,2021-09-14,2021,0.0,1.0,37.78,40.0,38.61142857142857,2.819027187828148,42.857142857142854,3.933978962347214,35.0,32.5
0,2021-09-22,2021,0.0,1.0,40.0,45.0,37.54,3.537117470483555,41.785714285714285,4.260840516231731,37.5,32.5
0,2021-10-05,2021,0.0,1.0,40.0,45.0,37.18285714285714,3.369578184707564,41.07142857142857,4.045867968563433,40.0,37.5
0,2021-10-12,2021,0.0,1.0,40.0,45.0,36.825714285714284,3.1463145484988013,40.357142857142854,3.6596252735569963,40.0,37.5
0,2021-10-19,2021,0.0,1.0,40.0,45.0,36.825714285714284,3.1463145484988013,40.357142857142854,3.6596252735569963,45.0,40.0
0,2021-10-27,2021,0.0,1.0,37.78,40.0,36.785714285714285,3.13391585264004,40.357142857142854,3.6596252735569963,40.0,37.5
0,2021-11-02,2021,0.0,1.0,40.0,45.0,36.07142857142857,2.834733547569198,39.642857142857146,3.0374644814697747,40.0,35.0
0,2021-11-09,2021,0.0,1.0,32.5,35.0,36.42857142857143,2.4397501823713275,40.357142857142854,2.2493385271060884,40.0,35.0
0,2021-11-16,2021,0.0,1.0,32.5,37.5,37.5,2.0412414523193116,41.07142857142857,1.9669894811736033,42.5,40.0
0,2021-11-22,2021,0.0,1.0,37.5,40.0,37.857142857142854,2.249338527106091,41.785714285714285,2.377974328028351,45.0,40.0
0,2021-11-30,2021,0.0,1.0,37.5,40.0,38.214285714285715,2.3779743280283525,42.5,2.499999999999998,45.0,40.0
0,2021-12-06,2021,0.0,1.0,40.0,45.0,38.214285714285715,2.3779743280283525,42.5,2.499999999999998,45.0,40.0
0,2021-12-14,2021,0.0,1.0,37.5,40.0,38.57142857142857,2.43975018237133,43.214285714285715,2.3779743280283547,45.0,40.0
0,2021-12-21,2021,0.0,1.0,35.0,40.0,40.714285714285715,4.498677054212184,45.357142857142854,4.661136178679024,55.0,50.0
0,2021-12-28,2021,0.0,1.0,35.0,40.0,42.857142857142854,4.879500364742661,47.5,5.204164998665335,55.0,50.0
0,2022-01-04,2022,0.8660254037844387,-0.4999999999999998,40.0,42.5,44.285714285714285,5.345224838248482,49.285714285714285,5.34522483824849,55.0,50.0
0,2022-01-11,2022,0.8660254037844387,-0.4999999999999998,40.0,45.0,45.714285714285715,5.345224838248482,50.714285714285715,5.34522483824849,55.0,50.0
0,2022-01-18,2022,0.8660254037844387,-0.4999999999999998,40.0,45.0,47.142857142857146,4.879500364742659,52.142857142857146,4.879500364742667,55.0,50.0
0,2022-01-25,2022,0.8660254037844387,-0.4999999999999998,40.0,45.0,48.57142857142857,3.779644730092262,53.57142857142857,3.779644730092272,55.0,50.0
0,2022-02-01,2022,0.8660254037844387,-0.4999999999999998,40.0,45.0,50.0,0.0,55.0,0.0,55.0,50.0
